"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AK","2017","May","12 month-ending","Number of Drug Overdose Deaths","120","100","0.070142623","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","120"
"AK","2017","June","12 month-ending","Number of Drug Overdose Deaths","122","100","0.070159027","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","122"
"AK","2017","July","12 month-ending","Number of Drug Overdose Deaths","128","100","0.07082153","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","128"
"AK","2017","August","12 month-ending","Number of Drug Overdose Deaths","137","100","0.047236656","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","137"
"AK","2017","September","12 month-ending","Number of Drug Overdose Deaths","148","100","0.023261224","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","148"
"AK","2017","October","12 month-ending","Number of Drug Overdose Deaths","144","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","144"
"AK","2017","November","12 month-ending","Number of Drug Overdose Deaths","138","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","138"
"AK","2017","December","12 month-ending","Number of Drug Overdose Deaths","141","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","141"
"AK","2018","January","12 month-ending","Number of Drug Overdose Deaths","138","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","138"
"AK","2018","February","12 month-ending","Number of Drug Overdose Deaths","139","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","139"
"AK","2018","March","12 month-ending","Number of Drug Overdose Deaths","136","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","136"
"AK","2018","April","12 month-ending","Number of Drug Overdose Deaths","142","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","142"
"AK","2018","May","12 month-ending","Number of Drug Overdose Deaths","126","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2018","June","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2018","July","12 month-ending","Number of Drug Overdose Deaths","116","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","116"
"AK","2018","August","12 month-ending","Number of Drug Overdose Deaths","110","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","110"
"AK","2018","September","12 month-ending","Number of Drug Overdose Deaths","100","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","100"
"AK","2018","October","12 month-ending","Number of Drug Overdose Deaths","99","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","99"
"AK","2018","November","12 month-ending","Number of Drug Overdose Deaths","106","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","106"
"AK","2018","December","12 month-ending","Number of Drug Overdose Deaths","105","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","105"
"AK","2019","January","12 month-ending","Number of Drug Overdose Deaths","107","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","107"
"AK","2019","February","12 month-ending","Number of Drug Overdose Deaths","115","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"AK","2019","March","12 month-ending","Number of Drug Overdose Deaths","124","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","124"
"AK","2019","April","12 month-ending","Number of Drug Overdose Deaths","119","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","119"
"AK","2019","May","12 month-ending","Number of Drug Overdose Deaths","128","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","128"
"AK","2019","June","12 month-ending","Number of Drug Overdose Deaths","132","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","132"
"AK","2019","July","12 month-ending","Number of Drug Overdose Deaths","135","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","135"
"AK","2019","August","12 month-ending","Number of Drug Overdose Deaths","130","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","130"
"AK","2019","September","12 month-ending","Number of Drug Overdose Deaths","136","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","136"
"AK","2019","October","12 month-ending","Number of Drug Overdose Deaths","146","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","146"
"AK","2019","November","12 month-ending","Number of Drug Overdose Deaths","139","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","139"
"AK","2019","December","12 month-ending","Number of Drug Overdose Deaths","133","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","133"
"AK","2020","January","12 month-ending","Number of Drug Overdose Deaths","134","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","134"
"AK","2020","February","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2020","March","12 month-ending","Number of Drug Overdose Deaths","117","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","117"
"AK","2020","April","12 month-ending","Number of Drug Overdose Deaths","120","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","120"
"AK","2020","May","12 month-ending","Number of Drug Overdose Deaths","128","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","128"
"AK","2020","June","12 month-ending","Number of Drug Overdose Deaths","132","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","132"
"AK","2020","July","12 month-ending","Number of Drug Overdose Deaths","135","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","135"
"AK","2020","August","12 month-ending","Number of Drug Overdose Deaths","139","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","139"
"AK","2020","September","12 month-ending","Number of Drug Overdose Deaths","140","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","140"
"AK","2020","October","12 month-ending","Number of Drug Overdose Deaths","134","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","134"
"AK","2020","November","12 month-ending","Number of Drug Overdose Deaths","141","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","141"
"AK","2020","December","12 month-ending","Number of Drug Overdose Deaths","146","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","146"
"AK","2021","January","12 month-ending","Number of Drug Overdose Deaths","145","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","145"
"AK","2021","February","12 month-ending","Number of Drug Overdose Deaths","152","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","152"
